1	114.4067952534759	30.51180753957219	43.2
2	114.4067963898396	30.51183413048128	43.2
3	114.4067975262032	30.51186072139037	43.2
4	114.4067986625668	30.51188731229946	43.2
5	114.4067997989305	30.51191390320856	43.2
6	114.4068271652406	30.51180430427807	43.2
7	114.4068283016043	30.51183089518717	43.2
8	114.4068294379679	30.51185748609626	43.2
9	114.4068305743316	30.51188407700535	43.2
10	114.4068317106952	30.51191066791444	43.2
11	114.4068590770054	30.51180106898396	43.2
12	114.406860213369	30.51182765989305	43.2
13	114.4068613497326	30.51185425080214	43.2
14	114.4068624860963	30.51188084171123	43.2
15	114.4068636224599	30.51190743262032	43.2
16	114.4068909887701	30.51179783368984	43.2
17	114.4068921251337	30.51182442459893	43.2
18	114.4068932614973	30.51185101550802	43.2
19	114.406894397861	30.51187760641712	43.2
20	114.4068955342246	30.51190419732621	43.2
21	114.4069229005348	30.51179459839572	43.2
22	114.4069240368984	30.51182118930481	43.2
23	114.406925173262	30.51184778021391	43.2
24	114.4069263096257	30.511874371123	43.2
25	114.4069274459893	30.51190096203209	43.2
26	114.4069548122995	30.5117913631016	43.2
27	114.4069559486631	30.5118179540107	43.2
28	114.4069570850267	30.51184454491979	43.2
29	114.4069582213904	30.51187113582888	43.2
30	114.406959357754	30.51189772673797	43.2
31	114.4069867240642	30.51178812780749	43.2
32	114.4069878604278	30.51181471871658	43.2
33	114.4069889967914	30.51184130962567	43.2
34	114.4069901331551	30.51186790053476	43.2
35	114.4069912695187	30.51189449144385	43.2
